"Crude Name","Acronym","Date","Batch #","Location","Density (kg/m^3)","Gravity (deg. API)","Sulphur (wt%)","MCR (wt%)","Nickel (mg/kg)","Vanadium (mg/kg)","C3- (vol%)","Butanes (vol%)","Pentanes (vol%)","Hexanes (vol%)","Heptanes (vol%)","Octanes (vol%)","Nonanes (vol%)","Decanes (vol%)","Benzene (vol%)","Toluene (vol%)","Ethyl Benzene (vol%)","Xylenes (vol%)","C3- (mass%)","Butanes (mass%)","Pentanes (mass%)","Hexanes (mass%)","Heptanes (mass%)","Octanes (mass%)","Nonanes (mass%)","Decanes (mass%)","Benzene (mass%)","Toluene (mass%)","Ethyl Benzene (mass%)","Xylenes (mass%)","5% Off (deg. C)","10% Off (deg. C)","20% Off (deg. C)","30% Off (deg. C)","40% Off (deg. C)","50% Off (deg. C)","60% Off (deg. C)","70% Off (deg. C)","80% Off (deg. C)","90% Off (deg. C)","95% Off (deg. C)","99% Off (deg. C)","100% Off (deg. C)"
"Rainbow","RA","2018-08-05","RA-195","Edmonton","823","40.3","0.47","2.2","4.6","8.2","0.57","4.11","3.56","5.51","6.45","6.64","5.74","2.95","0.25","0.58","0.26","0.83","0.34","2.91","2.72","4.44","5.39","5.7","5.03","2.63","0.27","0.61","0.28","0.87","","","","","","","","","","","","",""
"Rainbow","RA","2018-07-07","RA-180","Edmonton","830.1","38.8","0.46","2.5","5.5","7.4","0.53","4.01","3.38","5.04","6.12","6.32","5.62","2.8","0.18","0.37","0.18","0.55","0.32","2.82","2.56","4.03","5.07","5.38","4.88","2.47","0.19","0.39","0.19","0.57","","","","","","","","","","","","",""
"Rainbow","RA","2018-06-08","RA-183","Edmonton","831.5","38.5","0.51","2.5","5.5","8.3","0.43","3.7","3.23","4.65","5.55","6.09","4.91","2.2","0.2","0.43","0.22","0.58","0.26","2.6","2.44","3.71","4.59","5.18","4.26","1.94","0.21","0.45","0.23","0.61","46.5","103.5","149.2","204.3","261","315.7","371.8","429.9","509.8","635.3","","",""
"Rainbow","RA","2018-03-01","RA-168","Edmonton","825.7","39.7","0.35","2.5","5.3","4.6","0.67","4.39","3.21","5.17","6.77","7.35","6.35","3.13","0.2","0.43","0.24","0.78","0.4","3.1","2.44","4.16","5.64","6.29","5.55","2.78","0.21","0.45","0.25","0.82","49.8","89.8","146.4","190.5","244.6","299.8","360.3","424.6","504.9","636.1","","",""
"Rainbow","RA","2018-02-09","RA-162","Edmonton","828.8","39.1","0.49","2.5","5.8","8.3","0.49","4.29","3.27","5.1","6.37","6.82","5.96","3.04","0.23","0.53","0.25","0.76","0.3","3.02","2.48","4.08","5.28","5.81","5.18","2.69","0.25","0.56","0.26","0.79","","","","","","","","","","","","",""
"Rainbow","RA","2018-01-08","RA-155","Edmonton","825.9","39.7","0.42","2.3","5","7.1","0.46","4.2","3.37","5.08","6.18","6.7","6.63","4.11","0.22","0.55","0.26","0.85","0.28","2.97","2.56","4.08","5.14","5.73","5.79","3.65","0.24","0.58","0.27","0.89","","","","","","","","","","","","",""
"Rainbow","RA","2017-12-26","RA-149","Edmonton","827.7","39.3","0.48","2.5","6.1","8.4","0.69","4.92","3.77","5.46","6.56","6.69","5.29","2.45","0.23","0.55","0.23","0.8","0.41","3.47","2.86","4.38","5.45","5.71","4.61","2.17","0.25","0.58","0.24","0.84","","","","","","","","","","","","",""
"Rainbow","RA","2017-11-09","RA-145","Edmonton","827.5","39.4","0.48","2.5","6.1","9.5","0.44","3.87","3.69","5.39","6.32","6.57","6.33","3.39","0.19","0.37","0.19","0.59","0.27","2.73","2.8","4.32","5.25","5.61","5.52","3.01","0.2","0.39","0.2","0.62","37.2","82.9","134.9","180.4","232.7","292","352","416.4","494.7","607.8","709.9","",""
"Rainbow","RA","2017-10-02","RA-139","Edmonton","826.9","39.5","0.52","2.6","6.8","10.5","0.46","4.41","3.63","5","5.94","6.47","5.83","2.94","0.19","0.41","0.2","0.61","0.28","3.11","2.76","4.01","4.94","5.52","5.08","2.61","0.2","0.43","0.21","0.64","","","","","","","","","","","","",""
"Rainbow","RA","2017-09-04","RA-138","Edmonton","823.6","40.2","0.32","2.2","4.4","4.7","0.74","4.3","3.7","5.52","6.85","7.26","5.94","2.76","0.24","0.42","0.22","0.68","0.44","3.05","2.82","4.45","5.72","6.23","5.2","2.46","0.26","0.44","0.23","0.72","","","","","","","","","","","","",""
