"Crude Name","Acronym","Date","Batch #","Location","Density (kg/m^3)","Gravity (deg. API)","Sulphur (wt%)","MCR (wt%)","Nickel (mg/kg)","Vanadium (mg/kg)","C3- (vol%)","Butanes (vol%)","Pentanes (vol%)","Hexanes (vol%)","Heptanes (vol%)","Octanes (vol%)","Nonanes (vol%)","Decanes (vol%)","Benzene (vol%)","Toluene (vol%)","Ethyl Benzene (vol%)","Xylenes (vol%)","C3- (mass%)","Butanes (mass%)","Pentanes (mass%)","Hexanes (mass%)","Heptanes (mass%)","Octanes (mass%)","Nonanes (mass%)","Decanes (mass%)","Benzene (mass%)","Toluene (mass%)","Ethyl Benzene (mass%)","Xylenes (mass%)","5% Off (deg. C)","10% Off (deg. C)","20% Off (deg. C)","30% Off (deg. C)","40% Off (deg. C)","50% Off (deg. C)","60% Off (deg. C)","70% Off (deg. C)","80% Off (deg. C)","90% Off (deg. C)","95% Off (deg. C)","99% Off (deg. C)","100% Off (deg. C)"
"Federated","FD","2017-04-10","FD-500","Edmonton","818.1","41.3","0.49","1.6","4","8.4","0.55","5.22","3.16","5.78","7.51","7.79","6.18","3.06","0.21","0.69","0.25","1.11","0.33","3.72","2.43","4.69","6.31","6.72","5.45","2.74","0.23","0.73","0.27","1.18","","","","","","","","","","","","",""
"Federated","FD","2017-02-02","FD-367","Edmonton","819.7","41","0.45","1.6","3.7","8.4","0.47","4.47","3.24","5.56","7.36","7.72","7.06","3.35","0.19","0.69","0.24","1.14","0.29","3.18","2.49","4.5","6.18","6.66","6.22","3","0.2","0.73","0.26","1.21","57.6","87.7","132.9","173.5","217.2","270.5","326.4","389","458.2","562.8","672.6","",""
"Federated","FD","2016-12-05","FD-341","Edmonton","823.6","40.2","0.47","2","5.6","12.9","0.55","5.15","2.78","5.24","7.25","7.66","6.46","2.74","0.18","0.65","0.26","1.06","0.33","3.64","2.12","4.22","6.05","6.57","5.66","2.44","0.19","0.69","0.28","1.12","66.1","93.5","139.3","187.6","239.1","292.5","346.2","407.9","476","586.5","703.9","",""
"Federated","FD","2016-10-10","FD-317","Edmonton","816.5","41.7","0.31","1.6","4","5","0.5","4.9","3.17","5.68","7.67","7.93","6.46","2.74","0.18","0.66","0.25","1.05","0.31","3.5","2.44","4.62","6.46","6.86","5.71","2.46","0.19","0.7","0.27","1.12","","","","","","","","","","","","",""
"Federated","FD","2016-08-08","FD-306","Edmonton","817.7","41.4","0.3","1.6","4","5","0.52","4.39","3.99","5.8","7.46","7.82","6.56","2.76","0.19","0.65","0.26","1.09","0.31","3.13","3.07","4.71","6.27","6.76","5.79","2.48","0.21","0.69","0.28","1.16","44.9","82.4","128.3","174.3","227.6","280.7","333.5","396.6","466.1","576.1","700.8","",""
"Federated","FD","2016-06-04","FD-295","Edmonton","824.1","40.1","0.48","2","7","14","0.55","4.23","3.54","5.68","7.14","8.41","6.67","2.83","0.11","0.29","0.13","1.15","0.33","2.99","2.7","4.57","5.95","7.21","5.84","2.52","0.12","0.31","0.14","1.21","","","","","","","","","","","","",""
"Federated","FD","2016-04-01","FD-283","Edmonton","827.4","39.4","0.43","1.6","4","9","0.43","4.37","2.89","5.39","7.26","7.69","7.06","2.92","0.15","0.49","0.25","0.9","0.26","3.08","2.2","4.32","6.03","6.57","6.16","2.59","0.16","0.52","0.26","0.94","54.3","91.3","138","178.9","227.1","277.1","327.3","386.4","449.6","541.3","618.2","",""
"Federated","FD","2016-02-15","FD-276","Edmonton","820.2","40.9","0.35","1.8","6","9","0.54","5.33","3.05","5.4","7.12","7.59","7.06","2.99","0.17","0.58","0.26","0.96","0.32","3.78","2.34","4.37","5.97","6.54","6.21","2.67","0.18","0.62","0.28","1.01","","","","","","","","","","","","",""
"Federated","FD","2015-12-07","FD-265","Edmonton","822.8","40.3","0.42","1.8","5","7","0.62","5.38","2.99","5.3","7.15","7.5","6.26","3.01","0.18","0.6","0.26","0.98","0.37","3.81","2.28","4.27","5.97","6.44","5.49","2.68","0.19","0.63","0.28","1.03","68.4","101.8","156.5","206.3","261","315.1","376.5","443.3","534.8","","","",""
"Federated","FD","2015-10-12","FD-257","Edmonton","823.2","40.2","0.37","1.7","4","6","0.52","4.42","3.04","5.36","7.29","7.69","6.82","2.71","0.15","0.48","0.24","0.76","0.31","3.13","2.32","4.32","6.09","6.6","5.98","2.41","0.16","0.51","0.25","0.8","55.9","98","138.8","187.7","239.9","292.6","344.4","403.9","472.9","579.5","691.3","",""
"Federated","FD","2015-08-10","FD-247","Edmonton","825.9","39.7","0.49","1.9","7","14","0.33","3.74","3.03","5.56","7.39","7.82","6.7","3.14","0.18","0.63","0.25","1.07","0.2","2.64","2.3","4.46","6.15","6.69","5.85","2.79","0.19","0.66","0.26","1.12","73.5","102.5","145.7","187.1","235.5","288","340.3","399.7","465.7","564.2","659.4","",""
"Federated","FD","2015-04-17","FD-224","Edmonton","823.5","40.2","0.44","1.9","6","11","0.52","4.8","2.67","4.9","6.74","7.22","6.4","2.73","0.16","0.54","0.24","0.95","0.31","3.4","2.04","3.95","5.63","6.19","5.61","2.43","0.17","0.57","0.25","1","53.5","101.3","158.9","202.6","253.4","307","361.3","420.2","507.8","652.4","","",""
"Federated","FD","2015-02-01","FD-218","Edmonton","821.8","40.6","0.4","1.7","5","10","0.74","4.8","4.04","6.48","7.73","7.85","5.91","2.57","0.28","0.86","0.25","1.17","0.44","3.41","3.09","5.23","6.47","6.75","5.19","2.29","0.3","0.91","0.27","1.24","","","","","","","","","","","","",""
"Federated","FD","2011-12-26","FD-040","Edmonton","823","40.3","0.35","1.8","3","6","0.46","4.46","2.6","5.02","7.05","7.51","6.64","2.82","0.18","0.6","0.26","1.06","0.27","3.16","1.99","4.05","5.89","6.44","5.82","2.51","0.19","0.63","0.28","1.12","","","","","","","","","","","","",""
"Federated","FD","2011-11-14","FD-033","Edmonton","830.7","38.7","0.36","1.9","4","7","0.08","2.38","2.02","4.66","6.82","7.54","7.28","3.84","0.16","0.57","0.27","1.02","0.05","1.67","1.53","3.72","5.65","6.41","6.33","3.39","0.17","0.6","0.28","1.07","73.8","100.1","150.4","185.7","231.6","284.2","336.1","397.4","462.7","560.1","651","",""
"Federated","FD","2011-10-10","FD-028","Edmonton","825.9","39.7","0.36","1.8","4","7","0.18","3.22","3.86","5.71","6.78","6.92","5.79","2.3","0.23","0.62","0.23","0.96","0.11","2.27","2.94","4.58","5.64","5.92","5.05","2.04","0.25","0.65","0.24","1.01","","","","","","","","","","","","",""
"Federated","FD","2011-09-01","FD-023","Edmonton","827.7","39.3","0.36","1.9","4","7","0.28","3.65","2.57","5.03","7.13","7.96","6.91","2.92","0.19","0.6","0.28","1.1","0.17","2.58","1.95","4.03","5.92","6.8","6.03","2.59","0.2","0.63","0.29","1.15","","","","","","","","","","","","",""
"Federated","FD","2011-08-01","FD-019","Edmonton","830.8","38.6","0.34","2","4","8","0.46","4.66","2.62","4.51","6.03","6.46","5.48","2.38","0.17","0.49","0.23","0.93","0.27","3.28","1.98","3.6","4.99","5.5","4.76","2.1","0.18","0.51","0.24","0.97","63.5","93.8","139.7","184.4","231.8","282.9","333","391.4","453.3","537.6","605.9","686.7",""
"Federated","FD","2011-07-11","FD-015","Edmonton","829.2","39","0.43","2.1","6","8","0.46","4.52","2.64","4.72","6.57","7.18","6.34","2.69","0.17","0.55","0.26","1.05","0.27","3.19","2","3.78","5.45","6.12","5.52","2.38","0.18","0.58","0.27","1.1","","","","","","","","","","","","",""
"Federated","FD","2011-06-01","FD-008","Edmonton","825.9","39.6","0.36","1.8","4","7","0.47","4.1","3.01","5.25","6.92","7.19","5.78","2.49","0.2","0.64","0.25","1.06","0.28","2.9","2.29","4.22","5.76","6.15","5.05","2.21","0.21","0.68","0.26","1.11","","","","","","","","","","","","",""
"Federated","FD","2011-05-09","FD-004","Edmonton","828.3","39.1","0.4","2.1","6","11","0.35","4.02","2.22","4.76","7.21","8.47","7.67","3.46","0.18","0.64","0.32","1.27","0.21","2.83","1.69","3.82","5.99","7.23","6.69","3.07","0.19","0.67","0.34","1.33","66","95.2","139.4","187.3","236.6","288.7","340.3","399.1","461.8","552.3","630.9","",""
"Federated","FD","2011-04-01","FD-058","Edmonton","827.1","39.4","0.42","2.1","6","11","0.46","4.29","2.41","4.48","6.39","7.04","6.08","2.77","0.16","0.57","0.26","0.98","0.27","3.03","1.83","3.6","5.32","6.02","5.31","2.46","0.17","0.6","0.27","1.03","","","","","","","","","","","","",""
"Federated","FD","2011-03-28","FD-057","Edmonton","825.9","39.7","0.39","1.9","6","10","0.46","4.69","2.48","4.83","6.76","7.26","6.2","2.51","0.18","0.6","0.27","1.02","0.27","3.31","1.89","3.88","5.63","6.21","5.42","2.23","0.19","0.63","0.28","1.07","","","","","","","","","","","","",""
