"Crude Name","Acronym","Date","Batch #","Location","Density (kg/m^3)","Gravity (deg. API)","Sulphur (wt%)","MCR (wt%)","Nickel (mg/kg)","Vanadium (mg/kg)","C3- (vol%)","Butanes (vol%)","Pentanes (vol%)","Hexanes (vol%)","Heptanes (vol%)","Octanes (vol%)","Nonanes (vol%)","Decanes (vol%)","Benzene (vol%)","Toluene (vol%)","Ethyl Benzene (vol%)","Xylenes (vol%)","C3- (mass%)","Butanes (mass%)","Pentanes (mass%)","Hexanes (mass%)","Heptanes (mass%)","Octanes (mass%)","Nonanes (mass%)","Decanes (mass%)","Benzene (mass%)","Toluene (mass%)","Ethyl Benzene (mass%)","Xylenes (mass%)","5% Off (deg. C)","10% Off (deg. C)","20% Off (deg. C)","30% Off (deg. C)","40% Off (deg. C)","50% Off (deg. C)","60% Off (deg. C)","70% Off (deg. C)","80% Off (deg. C)","90% Off (deg. C)","95% Off (deg. C)","99% Off (deg. C)","100% Off (deg. C)"
"Pembina","P","2018-09-02","P-129","Edmonton","825","39.9","0.41","1.9","4.5","9.6","0.62","3.98","3.07","5.87","7.49","7.14","5.32","2.82","0.28","0.92","0.22","1.12","0.37","2.81","2.34","4.72","6.24","6.11","4.65","2.51","0.3","0.97","0.23","1.18","43.9","84.5","129.7","177","231.2","290.3","348.6","412.6","486.9","592.8","677.2","",""
"Pembina","P","2018-08-01","P-084","Edmonton","817.2","41.5","0.34","1.4","3.4","8","0.44","3.65","4.01","6.93","8.38","7.8","6.22","3.6","0.33","1.04","0.23","1.27","0.27","2.6","3.08","5.63","7.05","6.74","5.49","3.23","0.36","1.11","0.25","1.35","","","","","","","","","","","","",""
"Pembina","P","2018-07-01","P-033","Edmonton","828.8","39.1","0.44","2","4.8","11.7","0.66","4.11","3.1","5.53","6.96","7","5.8","2.7","0.17","0.54","0.16","0.75","0.39","2.89","2.35","4.42","5.77","5.96","5.05","2.39","0.18","0.57","0.17","0.78","","","","","","","","","","","","",""
"Pembina","P","2018-06-02","P-285","Edmonton","829.3","39","0.39","1.9","3.6","7.8","0.46","3.94","3.02","5.25","6.59","6.55","5","2.4","0.19","0.58","0.19","0.78","0.28","2.77","2.29","4.2","5.46","5.58","4.35","2.12","0.2","0.61","0.2","0.82","50.8","82.9","141.6","198.2","255.2","308.4","368.5","430.2","509.1","631.4","","",""
"Pembina","P","2018-05-01","P-229","Edmonton","830.2","38.8","0.3","1.7","2.8","4.7","0.69","2.86","3.22","5.49","6.71","6.83","5.48","2.74","0.19","0.55","0.2","0.77","0.41","2.01","2.44","4.39","5.56","5.81","4.76","2.42","0.2","0.58","0.21","0.8","","","","","","","","","","","","",""
"Pembina","P","2018-04-01","P-171","Edmonton","823.9","40.1","0.28","1.6","2.1","5","0.64","3.72","3.28","5.68","6.98","6.99","6.36","3.88","0.21","0.7","0.23","0.99","0.38","2.63","2.5","4.57","5.82","5.99","5.57","3.45","0.23","0.74","0.24","1.04","","","","","","","","","","","","",""
"Pembina","P","2018-03-01","P-108","Edmonton","822.8","40.3","0.3","1.5","7.2","16","0.47","4.12","3.13","5.95","7.56","7.43","6.24","3.35","0.26","0.82","0.24","1.07","0.29","2.92","2.39","4.79","6.31","6.38","5.47","2.98","0.28","0.87","0.25","1.13","38.7","79.5","134.2","181.5","237.3","301.8","365.5","433.5","527.4","684.6","","",""
"Pembina","P","2018-02-02","P-059","Edmonton","822.7","40.4","0.37","1.7","3.3","6.8","0.57","4.94","3.36","5.79","7.24","7.09","5.75","3.4","0.24","0.76","0.23","1.04","0.34","3.5","2.57","4.67","6.05","6.09","5.04","3.03","0.26","0.81","0.24","1.1","","","","","","","","","","","","",""
"Pembina","P","2018-01-01","P-618","Edmonton","818.6","41.2","0.35","1.5","3.8","6.8","0.63","5.31","3.49","6.29","7.88","7.34","5.99","3.29","0.29","0.95","0.23","1.16","0.38","3.78","2.68","5.1","6.62","6.34","5.28","2.95","0.31","1.01","0.24","1.23","","","","","","","","","","","","",""
"Pembina","P","2017-11-01","P-526","Edmonton","817.4","41.5","0.25","1.4","1.8","4.1","0.63","3.74","3.84","7.06","8.98","8.24","5.74","2.93","0.33","1.12","0.22","1.24","0.38","2.67","2.95","5.73","7.55","7.12","5.07","2.63","0.36","1.19","0.23","1.32","38.4","77.4","98.9","141.9","198.2","264.5","329.3","403.9","485.2","606.2","716.3","",""
